image_id,image_path,label,class,source,magnification,width,height,channels,split,md5_hash
histo_00140,histopathology/images/histo_00140.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,df6123102d3b1e8e24c9d0fc15156a8c
histo_00141,histopathology/images/histo_00141.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,8f98061f42a1b7136ce5622f93552d5d
histo_00142,histopathology/images/histo_00142.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,97ee329314ffae9b97f7071fd8d8bd15
histo_00143,histopathology/images/histo_00143.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,150ee028db50de02aa83e8f31c67fcfe
histo_00144,histopathology/images/histo_00144.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0ef87e9e527850f326ee940790902ed4
histo_00145,histopathology/images/histo_00145.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a023e430132e2d6f6c51652f8a7cb610
histo_00146,histopathology/images/histo_00146.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d1ac383dcde8fd9a57a337f153afb4ca
histo_00147,histopathology/images/histo_00147.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,aac2b43e2a0136d1d58702be10a55ded
histo_00148,histopathology/images/histo_00148.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e68af1e54fdc64eb2c2fe1535e22250e
histo_00149,histopathology/images/histo_00149.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,7f1a1564f5cc167851a6cf7d3ea35c3b
histo_00150,histopathology/images/histo_00150.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,e319c16596873db9a43fdf6868b88735
histo_00151,histopathology/images/histo_00151.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,db30e21d4b7ef72fbcff565c9f750f3e
histo_00152,histopathology/images/histo_00152.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,01715fda27b56d16257874bbbe12d6b9
histo_00153,histopathology/images/histo_00153.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,95103537e50b41075410f80e697593c9
histo_00154,histopathology/images/histo_00154.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e41fea4ef337703d209b83bcc25e699f
histo_00155,histopathology/images/histo_00155.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8282b93b0df3bfc073eef17c96cec04a
histo_00156,histopathology/images/histo_00156.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,82e53a3849704a0da45e5989eb560433
histo_00157,histopathology/images/histo_00157.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,ed404cf44ce9536a05e4083dbfa16251
histo_00158,histopathology/images/histo_00158.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e2aaa79f4e1bd076411e711438ec5eb4
histo_00159,histopathology/images/histo_00159.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,dfb7ee4a050b84f5a39c77d4ed18e2b4
histo_00160,histopathology/images/histo_00160.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,5bc5e58cc140213738a2d693882dae7b
histo_00161,histopathology/images/histo_00161.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ccbda31099fa06243201c8dd787638f8
histo_00162,histopathology/images/histo_00162.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,28184797c835e6aafb1ab28c158a21a7
histo_00163,histopathology/images/histo_00163.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,6988d37d9ec46e87d6f583d2656e5357
histo_00164,histopathology/images/histo_00164.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9c5ad238874c8329a1902bdab1f4c338
histo_00165,histopathology/images/histo_00165.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e76b38924c830d111dad9ff0c363a853
histo_00166,histopathology/images/histo_00166.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,1480bf90739e470c56c9b277c89d0326
histo_00167,histopathology/images/histo_00167.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,fc6820fa7389c4b5e7bb160fa850eb0f
histo_00168,histopathology/images/histo_00168.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,b9bb54ca3f58f41c1e7f9f7c99377a93
histo_00169,histopathology/images/histo_00169.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,17bc90d4c5ece99a292f8eea4b244788
histo_00170,histopathology/images/histo_00170.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,37ba6b9d35b2ce9d56136c392690102c
histo_00171,histopathology/images/histo_00171.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,c5e1fd238eccf26067b0987759413d09
histo_00172,histopathology/images/histo_00172.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,142b58d4e095f2ca969b4244ebbe8dca
histo_00173,histopathology/images/histo_00173.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5a665ae12a5f272a4076a2484ce326eb
histo_00174,histopathology/images/histo_00174.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9d0460df0a6be4b9c0ddfbc786a6d6b6
histo_00175,histopathology/images/histo_00175.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f9a262bb4eff97dc163c69a84f94d8c3
histo_00176,histopathology/images/histo_00176.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,fad8e06643f570089afc3a830a054aba
histo_00177,histopathology/images/histo_00177.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,2d167e8e4164097b299229ae6d4d79d2
histo_00178,histopathology/images/histo_00178.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e4d3ede35ff2d804f75f41517de3536c
histo_00179,histopathology/images/histo_00179.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,bcacd411fb73e751d207b392d364f41f
histo_00180,histopathology/images/histo_00180.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a098ab203e690506e41110ef0a191394
histo_00181,histopathology/images/histo_00181.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,33b6bbca023462f17a87c7499252d1f9
histo_00182,histopathology/images/histo_00182.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e515ebb10fd99101525c8efd9a8ad205
histo_00183,histopathology/images/histo_00183.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8802db44d9c7669b8c03155e4911c314
histo_00184,histopathology/images/histo_00184.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,84fd2aa1b6f9e35d6fd7b8fab967536f
histo_00185,histopathology/images/histo_00185.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,df477c2e34aa6be497dd165b8a87578a
histo_00186,histopathology/images/histo_00186.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,dede1dc4e5325c742efc38a87195003b
histo_00187,histopathology/images/histo_00187.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,01662b01dae41581d2ee52f721ec7733
histo_00188,histopathology/images/histo_00188.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,306362701472db76b680e88fdd9bdbfe
histo_00189,histopathology/images/histo_00189.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a08c64e5de48df28e050b0e2d0b63f41
histo_00190,histopathology/images/histo_00190.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,566f4713c8b7d5472297444e48936524
histo_00191,histopathology/images/histo_00191.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,c4fea0f9931f180b44dc8d420849e4ef
histo_00192,histopathology/images/histo_00192.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,2aafecf54102e2076177ecc3c76507c6
histo_00193,histopathology/images/histo_00193.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4ffb6f917372f49432a401b9b9bc84c5
histo_00194,histopathology/images/histo_00194.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1d27794936a6d3bef3ae5dfda458a21d
histo_00195,histopathology/images/histo_00195.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e27a049d0bc34e02ecd63bdda48bde6e
histo_00196,histopathology/images/histo_00196.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,06e35addb206ef5b8fffb0d080a7cbdb
histo_00197,histopathology/images/histo_00197.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ba48579ac48a9add361516b6f964c31b
histo_00198,histopathology/images/histo_00198.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,68c4b366c590a923c3a58ed9a6d92752
histo_00199,histopathology/images/histo_00199.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,252154182f947903589b538dc8fa08ac
histo_00200,histopathology/images/histo_00200.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,be1361acd44fcaeae37504e382761e1b
histo_00201,histopathology/images/histo_00201.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,41f8d781d8e870c1a113626b7479ff18
histo_00202,histopathology/images/histo_00202.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5aab7d2c22ff65eba0188741a96251a9
histo_00203,histopathology/images/histo_00203.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,c6d5b4ee93d0305b580de8821400fa42
histo_00204,histopathology/images/histo_00204.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4734354c05556ac4cfd5e5243d057193
histo_00205,histopathology/images/histo_00205.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,dcda27670fe55dfef5a7880b0e864376
histo_00206,histopathology/images/histo_00206.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,08759ff010e3a1aa12cfc472b2922651
histo_00207,histopathology/images/histo_00207.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,08194f066a1be02143b024d8ee7b282e
histo_00208,histopathology/images/histo_00208.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,432b9cff14dea8147d867a3edf359aba
histo_00209,histopathology/images/histo_00209.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,869a5e6ea8332382ed4d33cbad298571
histo_00210,histopathology/images/histo_00210.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,eb97e208a85153cbd4256b610d843c38
histo_00211,histopathology/images/histo_00211.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,47ff1d30a2e19fee5fe7d17410126d0c
histo_00212,histopathology/images/histo_00212.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,128c8dce12a192db0fc82e6d2d90d15b
histo_00213,histopathology/images/histo_00213.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,f46408625a294623954f4b3d251650e7
histo_00214,histopathology/images/histo_00214.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,1a52fbffdec7cd6cc17a96f599013d5c
histo_00215,histopathology/images/histo_00215.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,9f2453a5ce7471e81ca018f2525dd185
histo_00216,histopathology/images/histo_00216.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,90f1483c2655ed3efe9b2b62d87f7772
histo_00217,histopathology/images/histo_00217.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,792b7e1cfadb504feaa95cb7ca3ef863
histo_00218,histopathology/images/histo_00218.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,9aa649fb3b5c8a75cdf59fc51d9af5b8
histo_00219,histopathology/images/histo_00219.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,185d0b3bbdbdf640bee98b3909469de6
histo_00220,histopathology/images/histo_00220.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f3c87929898fde3c1d9bc2880488742d
histo_00221,histopathology/images/histo_00221.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,2acd5bae2d49f7ff26c144ce5f5d36b1
histo_00222,histopathology/images/histo_00222.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,3c91abb5f16a41f6fb6032eb9405b9cc
histo_00223,histopathology/images/histo_00223.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,367b6dc3349b46f09fa81a0faae829f5
histo_00224,histopathology/images/histo_00224.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,86b6a0166149b4f61ad8495858e1ce4b
histo_00225,histopathology/images/histo_00225.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,0155c69f2d96409978638431438ec5fe
histo_00226,histopathology/images/histo_00226.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,e569060e733cd67ed7d7f648893af725
histo_00227,histopathology/images/histo_00227.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8a53e78c05ee7588882c359bcb4ab496
histo_00228,histopathology/images/histo_00228.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d97e0cf6ca21dbc7b337e107eb87acf7
histo_00229,histopathology/images/histo_00229.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,d04fbf1f4aaf342bd3f65c18a8b21a6f
histo_00230,histopathology/images/histo_00230.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,57e81265dde5bad35692cc3f4a7ae9ab
histo_00231,histopathology/images/histo_00231.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,0b2dabdba7bb284ee98a32d489623e20
histo_00232,histopathology/images/histo_00232.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,36fafb4bf20a434d3902ba2babc9f748
histo_00233,histopathology/images/histo_00233.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,50f087df522eb6fc84dd678e0f2324f0
histo_00234,histopathology/images/histo_00234.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,eb958879c3f69cf4a66f095ee337812a
histo_00235,histopathology/images/histo_00235.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,264e67c0b44f6dd7c15b1ccfdd145d94
histo_00236,histopathology/images/histo_00236.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,cff1b9d03f58a1be1ac5de9296206bc6
histo_00237,histopathology/images/histo_00237.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,2fa74b2fb0a0f822f316b81379b19110
histo_00238,histopathology/images/histo_00238.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1c3c9b272f9e7a052b011199d9e1ebfa
histo_00239,histopathology/images/histo_00239.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,1d80a83857cf6b5fd00272e2d8afb415
histo_00240,histopathology/images/histo_00240.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,6efb88a3f7462f6a5ab749a1054c08d3
histo_00241,histopathology/images/histo_00241.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,52003ab6fae994b32dfe9d224851df93
histo_00242,histopathology/images/histo_00242.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,5597db3607517e26a277c7bd00c7ec23
